Name,Team,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,AVG,BB%,K%,OBP,SLG,OPS,wOBA,wRC+,EV,Barrel%,HardHit%,NameASCII,PlayerId,MLBAMID
"Tyler Heineman","BOS",3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.333333333,0.333333333,0,0.333333333,0.2408048709233602,47.08728061296157,85.40564727783203,0,0,"Tyler Heineman",13897,623168
"Eric Haase","MIL",4,4,2,2,0,0,0,0,1,0,0,1,0,0.5,0,0.25,0.5,0.5,1,0.4427669942378998,190.742548943959,79.81431070963542,0,0,"Eric Haase",14111,606992
"Jose Herrera","ARI",12,10,2,2,0,0,0,1,1,1,0,2,0,0.2,0.083333333,0.166666666,0.272727272,0.2,0.472727272,0.22382849996740167,41.332381893419104,76.88325500488281,0,0,"Jose Herrera",17040,645444
"David Fletcher","ATL",9,8,2,2,0,0,0,0,2,0,0,1,0,0.25,0,0.111111111,0.222222222,0.25,0.472222222,0.1967853307723999,21.674600677297995,80.6706314086914,0,0,"David Fletcher",17992,664058
"Brian Serven","TOR",10,8,0,0,0,0,0,1,0,1,0,4,1,0,0.1,0.4,0.2,0,0.2,0.14134601354599,-13.60012593384268,70.99210103352864,0,0,"Brian Serven",19422,661531
"Jair Camargo","MIN",5,4,0,0,0,0,0,1,0,1,0,2,0,0,0.2,0.4,0.2,0,0.2,0.13820910453796387,-15.851258102718623,76.91842651367188,0,0,"Jair Camargo",21730,665856
"Grant Koch","PIT",8,7,0,0,0,0,0,1,0,1,0,6,0,0,0.125,0.75,0.125,0,0.125,0.08638069033622742,-53.65162370570914,89.11483764648438,0,0,"Grant Koch",22045,667428
"Sam Huff","TEX",4,3,0,0,0,0,0,0,0,1,0,2,0,0,0.25,0.5,0.25,0,0.25,0.17276138067245483,4.1711494213254765,72.16584014892578,0,0,"Sam Huff",22209,669087
"David Bañuelos","BAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,87.3071517944336,0,0,"David Banuelos",23250,675915
"Jacob Amaya","HOU",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,93.18587493896484,0,0,"Jacob Amaya",23296,676070
"Orelvis Martinez","TOR",3,3,1,1,0,0,0,0,0,0,0,1,0,0.333333333,0,0.333333333,0.333333333,0.333333333,0.666666666,0.29517799615859985,91.81539545052401,75.43155670166016,0,0,"Orelvis Martinez",25967,682619
"Justin Foscue","TEX",2,2,1,1,0,0,0,0,1,0,0,0,0,0.5,0,0,0.5,0.5,1,0.4427669942378998,189.19627909402897,89.28579711914062,0,0,"Justin Foscue",27501,679822
"Scott McGough","ARI",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-100,,,,"Scott McGough",12056,543518
"Luis Castillo","SEA",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-100,,,,"Luis Castillo",15689,622491
"Luis Vazquez","CHC",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-100,,,,"Luis Vazquez",23442,676679
"Chris Roller","MIL",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-100,,,,"Chris Roller",23557,676896
